Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,Drought_Stress_Index
2025-09-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,38.45,24.53,57.1,20.0,2,1.147,-0.582,5,Maize,19.44,52.37,0.0
2025-09-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.68,23.63,55.3,18.15,2,0.345,-0.596,6,Maize,19.44,52.37,0.0
2025-09-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,39.71,25.42,52.1,18.51,7,0.828,-0.527,7,Millets_Ragi,0.0,52.37,0.516
2025-09-30,Red_Laterite_Zone,Bankura,23.23,87.07,18.97,35.33,21.75,58.4,10.43,4,0.516,-0.533,0,Maize,18.97,71.34,0.0
2025-10-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.7,22.63,58.5,20.61,1,1.771,-0.572,1,Maize,18.97,71.34,0.0
2025-10-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.98,22.7,54.4,19.95,7,2.182,-0.543,2,Maize,18.97,71.34,0.0
2025-10-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.48,23.36,58.4,20.76,1,2.06,-0.558,3,Maize,18.97,67.55,0.0
2025-10-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.03,20.65,43.8,19.85,4,1.731,-0.552,4,Maize,18.97,67.55,0.0
2025-10-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,37.79,21.63,52.7,20.77,2,0.809,-0.579,5,Maize,18.97,60.68,0.0
2025-10-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.77,22.59,54.8,19.9,7,0.739,-0.544,6,Maize,18.97,60.68,0.0
2025-10-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.88,21.36,53.8,20.09,3,0.375,-0.578,7,Pulses_Arhar,0.0,60.68,0.374
2025-10-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.54,21.45,51.6,22.05,5,1.201,-0.524,8,Pulses_Arhar,0.0,60.68,0.397
2025-10-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,37.17,21.67,59.2,22.77,5,0.958,-0.507,9,Pulses_Arhar,0.0,60.68,0.469
2025-10-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,38.07,21.77,54.0,22.1,1,2.053,-0.499,10,Pulses_Arhar,0.0,60.68,0.554
2025-10-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.97,23.27,49.9,20.98,7,0.481,-0.53,11,Pulses_Arhar,0.0,60.68,0.488
2025-10-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.86,21.55,55.7,20.87,3,1.053,-0.542,12,Pulses_Arhar,0.0,39.9,0.573
2025-10-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,36.15,20.33,49.6,22.51,7,1.119,-0.623,13,Pulses_Arhar,0.0,39.9,0.577
2025-10-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.19,21.61,52.5,21.35,6,1.861,-0.57,14,Pulses_Arhar,0.0,38.41,0.569
2025-10-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.78,20.2,51.3,21.89,8,0.66,-0.651,15,Pulses_Arhar,0.0,38.41,0.589
2025-10-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.82,21.56,49.9,19.78,6,0.622,-0.577,16,Pulses_Arhar,0.0,38.41,0.581
2025-10-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,38.78,19.04,48.6,19.79,3,0.937,-0.511,17,Pulses_Arhar,0.0,38.41,0.869
2025-10-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.74,20.35,50.0,20.64,2,1.912,-0.578,18,Pulses_Arhar,0.0,38.41,0.757
2025-10-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,38.43,20.04,48.9,22.12,5,0.815,-0.503,19,Pulses_Arhar,0.0,38.41,0.932
2025-10-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.72,18.9,49.8,20.33,6,1.695,-0.487,20,Pulses_Arhar,0.0,38.41,0.786
2025-10-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.79,20.97,49.8,19.2,2,1.037,-0.473,21,Pulses_Arhar,0.0,38.41,0.88
2025-10-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.43,22.13,50.3,21.4,7,0.387,-0.514,22,Pulses_Arhar,0.0,18.97,0.752
2025-10-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.83,19.96,51.0,22.33,6,1.378,-0.431,23,Pulses_Arhar,0.0,18.97,0.912
2025-10-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.19,19.21,53.6,21.53,5,0.505,-0.508,24,Pulses_Arhar,0.0,18.97,0.969
2025-10-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.17,19.58,50.8,21.36,4,0.824,-0.509,25,Pulses_Arhar,0.0,18.97,0.909
2025-10-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.69,21.23,49.7,21.83,4,0.349,-0.546,26,Pulses_Arhar,0.0,18.97,1.0
2025-10-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.88,21.02,44.4,21.95,7,1.671,-0.49,27,Pulses_Arhar,0.0,18.97,1.0
2025-10-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,35.02,18.36,49.5,21.72,5,1.77,-0.507,28,Pulses_Arhar,0.0,18.97,1.0
2025-10-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.26,21.5,42.5,21.79,6,0.955,-0.526,29,Pulses_Arhar,0.0,18.97,1.0
2025-10-30,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.3,19.52,43.6,22.26,2,1.743,-0.448,30,Pulses_Arhar,0.0,0.0,1.0
2025-10-31,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.99,18.51,49.4,22.09,5,2.145,-0.468,31,Pulses_Arhar,0.0,0.0,1.0
2025-11-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.92,18.94,52.5,22.57,2,1.093,-0.54,32,Pulses_Arhar,0.0,0.0,1.0
2025-11-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.01,19.01,48.5,21.68,6,2.04,-0.563,33,Pulses_Arhar,0.0,0.0,1.0
2025-11-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.69,20.06,40.3,23.4,6,1.54,-0.524,34,Pulses_Arhar,0.0,0.0,1.0
2025-11-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.07,16.68,45.6,21.18,8,0.775,-0.518,35,Pulses_Arhar,0.0,0.0,1.0
2025-11-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.12,18.81,53.4,20.2,4,1.354,-0.541,36,Pulses_Arhar,0.0,0.0,1.0
2025-11-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.88,18.45,46.2,21.54,2,1.067,-0.464,37,Pulses_Arhar,0.0,0.0,1.0
2025-11-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.53,17.01,50.6,21.11,8,1.085,-0.489,38,Pulses_Arhar,0.0,0.0,1.0
2025-11-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.19,20.58,47.1,22.91,8,1.1,-0.409,39,Pulses_Arhar,0.0,0.0,1.0
2025-11-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.92,18.11,52.0,23.65,6,1.36,-0.399,40,Pulses_Arhar,0.0,0.0,1.0
2025-11-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.86,16.45,50.8,22.4,3,1.861,-0.472,41,Pulses_Arhar,0.0,0.0,1.0
2025-11-11,Red_Laterite_Zone,Bankura,23.23,87.07,6.2,32.76,15.93,54.2,19.04,8,1.584,-0.486,0,Pulses_Arhar,6.2,6.2,0.0
2025-11-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,33.4,16.11,42.9,23.43,7,1.134,-0.442,1,Pulses_Arhar,6.2,6.2,0.0
2025-11-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.97,16.11,46.7,22.27,6,2.188,-0.372,2,Pulses_Arhar,6.2,6.2,0.0
2025-11-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.41,15.12,44.5,21.8,3,1.267,-0.534,3,Pulses_Arhar,6.2,6.2,0.0
2025-11-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.37,17.41,45.8,22.47,8,2.0,-0.419,4,Pulses_Arhar,6.2,6.2,0.0
2025-11-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.21,19.29,47.3,22.24,2,0.991,-0.416,5,Pulses_Arhar,6.2,6.2,0.0
2025-11-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.92,16.32,48.9,21.06,3,1.673,-0.439,6,Pulses_Arhar,6.2,6.2,0.012
2025-11-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.67,16.7,46.3,22.97,6,1.616,-0.499,7,Pulses_Arhar,0.0,6.2,0.064
2025-11-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.88,17.06,46.9,20.85,5,1.637,-0.439,8,Pulses_Arhar,0.0,6.2,0.114
2025-11-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.5,16.18,47.3,23.61,4,1.835,-0.384,9,Pulses_Arhar,0.0,6.2,0.135
2025-11-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.62,15.87,41.9,22.08,3,1.169,-0.425,10,Pulses_Arhar,0.0,6.2,0.231
2025-11-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,34.44,15.51,42.8,20.72,7,1.809,-0.343,11,Pulses_Arhar,0.0,6.2,0.412
2025-11-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.23,14.64,41.5,21.8,2,1.874,-0.374,12,Pulses_Arhar,0.0,6.2,0.341
2025-11-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,31.1,16.02,49.3,22.9,7,1.409,-0.409,13,Pulses_Arhar,0.0,6.2,0.325
2025-11-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.07,14.56,48.2,23.39,1,1.1,-0.339,14,Pulses_Arhar,0.0,6.2,0.314
2025-11-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.4,17.65,41.2,22.17,1,1.877,-0.348,15,Pulses_Arhar,0.0,6.2,0.32
2025-11-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.16,15.35,45.5,21.99,6,0.49,-0.35,16,Pulses_Arhar,0.0,6.2,0.348
2025-11-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.03,14.73,43.8,21.56,5,1.158,-0.36,17,Pulses_Arhar,0.0,6.2,0.432
2025-11-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.27,15.05,50.5,21.25,6,1.245,-0.445,18,Pulses_Arhar,0.0,6.2,0.433
2025-11-30,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.45,13.18,48.4,23.18,2,1.33,-0.383,19,Pulses_Arhar,0.0,6.2,0.633
2025-12-01,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.85,16.03,48.3,21.59,8,0.976,-0.333,20,Pulses_Arhar,0.0,6.2,0.593
2025-12-02,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.5,14.32,52.2,21.52,8,1.662,-0.358,21,Pulses_Arhar,0.0,6.2,0.715
2025-12-03,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.6,15.11,42.2,21.92,3,0.36,-0.31,22,Pulses_Arhar,0.0,6.2,0.56
2025-12-04,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.17,14.07,45.8,22.84,1,1.496,-0.326,23,Pulses_Arhar,0.0,6.2,0.579
2025-12-05,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.78,15.65,43.5,23.61,6,2.093,-0.341,24,Pulses_Arhar,0.0,6.2,0.649
2025-12-06,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.37,14.31,47.8,21.82,3,0.903,-0.296,25,Pulses_Arhar,0.0,6.2,0.769
2025-12-07,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.35,10.7,44.5,20.52,8,0.67,-0.317,26,Pulses_Arhar,0.0,6.2,0.708
2025-12-08,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.49,15.53,42.0,23.4,1,1.901,-0.368,27,Pulses_Arhar,0.0,6.2,0.754
2025-12-09,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.08,14.9,50.2,21.74,5,2.033,-0.464,28,Pulses_Arhar,0.0,6.2,0.824
2025-12-10,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.77,14.51,47.0,22.03,3,1.214,-0.209,29,Pulses_Arhar,0.0,6.2,0.898
2025-12-11,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.08,13.28,49.5,21.81,7,1.754,-0.412,30,Pulses_Arhar,0.0,0.0,0.904
2025-12-12,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.59,12.64,46.5,20.89,1,1.298,-0.296,31,Pulses_Arhar,0.0,0.0,0.819
2025-12-13,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.72,12.62,48.1,22.68,2,2.141,-0.316,32,Pulses_Arhar,0.0,0.0,0.916
2025-12-14,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.2,15.12,43.8,22.44,4,1.768,-0.314,33,Pulses_Arhar,0.0,0.0,0.93
2025-12-15,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.06,13.51,48.3,21.34,5,0.376,-0.299,34,Pulses_Arhar,0.0,0.0,1.0
2025-12-16,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.28,13.81,39.8,22.66,2,0.982,-0.306,35,Pulses_Arhar,0.0,0.0,1.0
2025-12-17,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.09,12.51,49.4,23.04,2,1.065,-0.319,36,Pulses_Arhar,0.0,0.0,1.0
2025-12-18,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,32.12,11.88,44.0,21.69,6,0.656,-0.317,37,Pulses_Arhar,0.0,0.0,1.0
2025-12-19,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.02,13.87,46.0,21.5,4,2.127,-0.267,38,Pulses_Arhar,0.0,0.0,1.0
2025-12-20,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.14,14.18,39.9,21.51,7,1.114,-0.247,39,Pulses_Arhar,0.0,0.0,1.0
2025-12-21,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.45,13.06,48.5,22.48,6,1.375,-0.303,40,Pulses_Arhar,0.0,0.0,1.0
2025-12-22,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.8,13.22,41.5,21.09,7,0.72,-0.272,41,Pulses_Arhar,0.0,0.0,1.0
2025-12-23,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,29.66,12.5,43.0,21.34,3,1.853,-0.127,42,Pulses_Arhar,0.0,0.0,1.0
2025-12-24,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,27.88,12.88,49.7,22.49,7,0.332,-0.213,43,Pulses_Arhar,0.0,0.0,1.0
2025-12-25,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,30.62,13.02,49.6,22.36,3,1.568,-0.253,44,Pulses_Arhar,0.0,0.0,1.0
2025-12-26,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.43,12.9,36.5,22.83,5,1.701,-0.281,45,Pulses_Arhar,0.0,0.0,1.0
2025-12-27,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.24,13.82,47.0,22.17,5,0.53,-0.259,46,Pulses_Arhar,0.0,0.0,1.0
2025-12-28,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,28.25,12.19,41.5,22.51,1,0.52,-0.24,47,Pulses_Arhar,0.0,0.0,1.0
2025-12-29,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.8,13.56,52.5,22.22,1,0.647,-0.179,48,Pulses_Arhar,0.0,0.0,1.0
2025-12-30,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,25.41,12.66,45.0,21.57,1,2.099,-0.245,49,Pulses_Arhar,0.0,0.0,1.0
2025-12-31,Red_Laterite_Zone,Bankura,23.23,87.07,0.0,26.7,13.37,41.3,20.8,7,1.695,-0.241,50,Pulses_Arhar,0.0,0.0,1.0
2020-01-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.56,11.68,48.7,24.77,3,0.802,-0.912,1,Pulses_Arhar,0.0,0.0,0.0
2020-01-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.03,13.01,42.9,22.42,7,1.525,-0.788,2,Pulses_Arhar,0.0,0.0,0.0
2020-01-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.1,15.17,43.0,22.16,7,0.816,-0.796,3,Pulses_Arhar,0.0,0.0,0.0
2020-01-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.15,12.5,46.2,21.99,8,1.321,-0.801,4,Pulses_Arhar,0.0,0.0,0.0
2020-01-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.79,9.5,46.2,22.06,2,0.607,-0.715,5,Pulses_Arhar,0.0,0.0,0.0
2020-01-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.64,11.75,45.0,23.14,5,1.854,-0.777,6,Pulses_Arhar,0.0,0.0,0.022
2020-01-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.07,12.46,45.6,23.12,8,1.607,-0.651,7,Pulses_Arhar,0.0,0.0,0.0
2020-01-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.4,11.98,47.6,21.99,6,1.122,-0.806,8,Pulses_Arhar,0.0,0.0,0.04
2020-01-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.12,12.14,46.6,22.1,4,0.834,-0.934,9,Pulses_Arhar,0.0,0.0,0.116
2020-01-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.82,10.48,43.5,21.16,2,2.064,-0.803,10,Pulses_Arhar,0.0,0.0,0.091
2020-01-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.48,13.36,39.2,22.58,6,0.468,-0.821,11,Pulses_Arhar,0.0,0.0,0.014
2020-01-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.6,12.3,41.5,21.82,4,0.635,-0.872,12,Pulses_Arhar,0.0,0.0,0.16
2020-01-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.34,11.3,51.5,22.82,1,1.337,-0.749,13,Pulses_Arhar,0.0,0.0,0.187
2020-01-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.77,12.54,51.0,23.23,4,1.18,-0.797,14,Pulses_Arhar,0.0,0.0,0.149
2020-01-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.18,13.44,45.4,21.92,4,1.758,-0.796,15,Pulses_Arhar,0.0,0.0,0.159
2020-01-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.65,12.38,41.8,21.31,4,1.642,-0.747,16,Pulses_Arhar,0.0,0.0,0.222
2020-01-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.33,11.34,53.5,21.92,4,0.334,-0.752,17,Pulses_Arhar,0.0,0.0,0.296
2020-01-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.77,12.7,43.3,21.47,4,0.885,-0.772,18,Pulses_Arhar,0.0,0.0,0.308
2020-01-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.81,12.28,48.6,20.31,5,2.09,-0.79,19,Pulses_Arhar,0.0,0.0,0.5
2020-01-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.85,11.31,43.8,22.48,4,1.155,-0.766,20,Pulses_Arhar,0.0,0.0,0.443
2020-01-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.17,11.88,49.8,21.1,7,0.399,-0.703,21,Pulses_Arhar,0.0,0.0,0.499
2020-01-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.19,13.3,42.9,22.82,2,0.421,-0.736,22,Pulses_Arhar,0.0,0.0,0.59
2020-01-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.88,12.82,44.9,21.22,8,0.505,-0.81,23,Pulses_Arhar,0.0,0.0,0.564
2020-01-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.54,10.4,42.7,21.64,1,1.141,-0.804,24,Pulses_Arhar,0.0,0.0,0.637
2020-01-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.12,11.28,47.8,21.68,2,1.585,-0.711,25,Pulses_Arhar,0.0,0.0,0.656
2020-01-26,Red_Laterite_Zone,Jhargram,22.45,86.98,26.55,23.2,11.31,57.9,12.58,4,1.204,-0.707,0,Maize,26.55,26.55,0.0
2020-01-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.79,14.3,45.1,21.78,4,1.044,-0.695,1,Maize,26.55,26.55,0.0
2020-01-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.23,12.54,42.3,23.29,5,1.366,-0.68,2,Maize,26.55,26.55,0.0
2020-01-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.35,12.16,53.9,23.49,6,1.211,-0.684,3,Maize,26.55,26.55,0.0
2020-01-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.43,15.09,47.2,22.2,5,2.199,-0.698,4,Maize,26.55,26.55,0.0
2020-01-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.37,12.47,44.2,22.62,8,2.065,-0.73,5,Maize,26.55,26.55,0.0
2020-02-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.67,12.75,46.5,21.7,8,2.125,-0.602,6,Maize,26.55,26.55,0.0
2020-02-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.55,12.33,41.6,23.62,2,0.715,-0.705,7,Pulses_Arhar,0.0,26.55,0.008
2020-02-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.36,12.87,44.6,22.74,5,1.489,-0.708,8,Pulses_Arhar,0.0,26.55,0.0
2020-02-04,Red_Laterite_Zone,Jhargram,22.45,86.98,21.13,25.74,12.79,47.7,13.49,2,0.695,-0.714,0,Maize,21.13,47.68,0.0
2020-02-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.12,13.5,43.2,21.54,2,0.71,-0.72,1,Maize,21.13,47.68,0.0
2020-02-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.68,13.79,48.7,20.8,6,1.875,-0.63,2,Maize,21.13,47.68,0.0
2020-02-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.31,15.59,37.9,23.6,5,1.391,-0.671,3,Maize,21.13,47.68,0.0
2020-02-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.24,13.07,42.6,23.01,6,0.954,-0.734,4,Maize,21.13,47.68,0.0
2020-02-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.98,14.0,46.3,22.69,6,0.573,-0.7,5,Maize,21.13,47.68,0.0
2020-02-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.41,13.73,45.2,20.71,5,1.086,-0.585,6,Maize,21.13,47.68,0.0
2020-02-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.37,15.06,51.9,21.76,8,1.561,-0.576,7,Pulses_Arhar,0.0,47.68,0.0
2020-02-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.26,13.6,41.7,21.22,4,1.648,-0.569,8,Pulses_Arhar,0.0,47.68,0.033
2020-02-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.54,12.28,50.9,20.83,3,1.298,-0.524,9,Pulses_Arhar,0.0,47.68,0.137
2020-02-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.41,14.71,52.0,22.18,3,1.183,-0.652,10,Pulses_Arhar,0.0,47.68,0.12
2020-02-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.94,14.46,40.7,20.37,7,1.062,-0.631,11,Pulses_Arhar,0.0,47.68,0.187
2020-02-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.61,14.3,42.3,21.06,4,0.762,-0.589,12,Pulses_Arhar,0.0,47.68,0.21
2020-02-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.93,13.95,42.7,21.96,6,1.158,-0.568,13,Pulses_Arhar,0.0,47.68,0.366
2020-02-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.83,14.28,43.8,21.13,2,1.81,-0.615,14,Pulses_Arhar,0.0,47.68,0.351
2020-02-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.85,13.99,42.7,21.99,8,2.183,-0.639,15,Pulses_Arhar,0.0,47.68,0.393
2020-02-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.25,14.45,46.4,21.73,4,0.871,-0.652,16,Pulses_Arhar,0.0,47.68,0.252
2020-02-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.15,14.9,49.4,21.34,8,2.186,-0.594,17,Pulses_Arhar,0.0,47.68,0.288
2020-02-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.23,13.48,43.9,23.05,1,1.341,-0.546,18,Pulses_Arhar,0.0,47.68,0.532
2020-02-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.53,15.91,42.1,21.08,2,0.684,-0.548,19,Pulses_Arhar,0.0,47.68,0.537
2020-02-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.48,16.11,49.3,20.52,4,0.654,-0.474,20,Pulses_Arhar,0.0,47.68,0.474
2020-02-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.6,13.56,51.1,23.42,5,0.495,-0.485,21,Pulses_Arhar,0.0,21.13,0.57
2020-02-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.1,15.89,36.5,22.03,4,1.814,-0.61,22,Pulses_Arhar,0.0,21.13,0.635
2020-02-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.92,13.38,40.6,21.52,7,1.602,-0.514,23,Pulses_Arhar,0.0,21.13,0.566
2020-02-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.23,14.58,45.9,21.81,3,0.391,-0.52,24,Pulses_Arhar,0.0,21.13,0.821
2020-02-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.16,12.98,48.1,18.61,8,2.17,-0.548,25,Pulses_Arhar,0.0,21.13,0.758
2020-03-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.22,15.32,49.5,20.43,2,0.803,-0.604,26,Pulses_Arhar,0.0,21.13,0.751
2020-03-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.5,15.79,42.4,23.62,2,1.225,-0.615,27,Pulses_Arhar,0.0,21.13,0.855
2020-03-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.44,15.84,47.8,22.85,4,0.778,-0.64,28,Pulses_Arhar,0.0,21.13,0.892
