Date,Zone,District,Latitude,Longitude,Rainfall_Observed_mm,Tmax_C,Tmin_C,Relative_Humidity_pct,Solar_Radiation_MJm2,MJO_Phase,MJO_Amplitude,Nino34_Anomaly,Dry_Spell_Days_Streak,Target_Crops,Rolling_Rainfall_7d_mm,Rolling_Rainfall_30d_mm,zone_id,Drought_Stress_Index,Waterlogging_Risk_Index,dtr_c,vpd_kpa,day_of_year,doy_sin,doy_cos,mjo_phase_sin,mjo_phase_cos,rolling_rain_3d_mm,rolling_rain_15d_mm,target_onset_window_14d,target_false_onset_flag,target_dry_spell_5d_14d,target_dry_spell_7d_21d,target_heavy_rain_7d,target_revival_7d,iod_dmi,iod_positive_flag,iod_negative_flag,iod_dmi_lag7,iod_dmi_lag14,u850_regional,v850_regional,wind850_speed,mslp_regional,regional_slp_gradient,u850_lag7,mslp_lag7,u850_rolling_7d,mslp_rolling_7d
2025-11-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.69,17.42,44.3,21.59,4,1.354,-0.541,32,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.27,1.7182,309,-0.82355,0.56725,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,-1.5167,-3.3806,3.7052,1009.38,4.06,-2.7639,1012.85,-0.0496,1010.68
2025-11-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.91,18.47,37.6,21.43,2,1.067,-0.464,33,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.439999999999998,2.0593,310,-0.81367,0.58133,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,-0.1472,-2.1861,2.1911,1008.56,3.37,-2.1528,1012.04,0.2369,1010.18
2025-11-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.8,18.45,49.0,21.94,8,1.085,-0.489,34,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,13.35,1.6276,311,-0.80355,0.59524,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,0.1111,-1.2417,1.2466,1010.38,3.43,-1.9222,1012.33,0.5274,1009.9
2025-11-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,33.88,17.9,50.7,21.46,8,1.1,-0.409,35,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.980000000000004,1.6464,312,-0.79319,0.60897,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,-0.4639,-3.6333,3.6628,1013.54,5.76,0.8306,1010.36,0.3425,1010.35
2025-11-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.97,17.61,52.5,22.35,6,1.36,-0.399,36,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.36,1.4859,313,-0.7826,0.62253,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,-0.9972,-3.1806,3.3332,1013.36,3.12,1.9306,1010.1,-0.0758,1010.82
2025-11-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.24,17.8,50.3,21.26,3,1.861,-0.472,37,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,13.439999999999998,1.5299,314,-0.77177,0.6359,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,0.3417,-1.6694,1.704,1011.84,1.58,1.6222,1010.31,-0.2587,1011.04
2025-11-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.79,16.13,43.1,23.31,8,1.584,-0.486,38,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.66,1.6937,315,-0.76072,0.64908,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.94,0,1,-1.61,-1.27,-0.2361,-0.8528,0.8849,1012.49,1.27,0.8611,1010.21,-0.4155,1011.36
2025-11-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.84,16.73,44.1,21.03,7,1.134,-0.442,39,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.110000000000003,1.7482,316,-0.74944,0.66207,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,0.4472,-1.5361,1.5999,1012.7,0.48,-1.5167,1009.38,-0.1349,1011.84
2025-11-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.38,16.52,45.3,21.57,6,2.188,-0.372,40,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.860000000000005,1.6768,317,-0.73794,0.67486,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-0.3944,-2.1056,2.1422,1013.96,0.88,-0.1472,1008.56,-0.1702,1012.61
2025-11-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.42,18.4,47.1,22.23,3,1.267,-0.534,41,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,13.020000000000003,1.6667,318,-0.72622,0.68746,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-0.4083,-2.0889,2.1284,1015.47,1.62,0.1111,1010.38,-0.2444,1013.34
2025-11-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.58,17.16,46.0,21.88,8,2.0,-0.419,42,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.419999999999998,1.5513,319,-0.71429,0.69985,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-0.2389,-2.7917,2.8019,1015.95,3.34,-0.4639,1013.54,-0.2123,1013.68
2025-11-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.61,15.82,42.9,20.64,2,0.991,-0.416,43,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.79,1.6748,320,-0.70215,0.71203,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-0.9222,-3.5139,3.6329,1017.08,3.53,-0.9972,1013.36,-0.2016,1014.21
2025-11-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.95,18.3,50.9,23.16,3,1.673,-0.439,44,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.65,1.5209,321,-0.6898,0.724,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-1.6306,-4.1639,4.4718,1018.61,4.95,0.3417,1011.84,-0.4833,1015.18
2025-11-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.47,17.81,41.8,21.52,6,1.616,-0.499,45,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.66,1.7512,322,-0.67724,0.73576,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-1.57,0,1,-1.94,-1.61,-3.1556,-3.8528,4.9801,1018.23,6.45,-0.2361,1012.49,-0.9004,1016.0
2025-11-19,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.97,14.96,47.7,22.68,5,1.637,-0.439,46,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,18.009999999999998,1.5573,323,-0.66448,0.7473,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,-2.0667,-2.2944,3.088,1015.48,3.74,0.4472,1012.7,-1.2595,1016.4
2025-11-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.44,17.14,45.7,23.74,4,1.835,-0.384,47,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.3,1.5524,324,-0.65153,0.75862,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,-1.675,-0.6389,1.7927,1015.76,3.03,-0.3944,1013.96,-1.4425,1016.65
2025-11-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.08,14.44,49.0,20.24,3,1.169,-0.425,48,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,17.64,1.4555,325,-0.63838,0.76972,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,-0.3917,-1.0389,1.1103,1016.41,2.31,-0.4083,1015.47,-1.4401,1016.79
2025-11-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.31,14.34,46.3,21.27,7,1.809,-0.343,49,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.97,1.4927,326,-0.62505,0.78058,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,1.0389,-1.4028,1.7456,1017.03,1.37,-0.2389,1015.95,-1.2576,1016.94
2025-11-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.98,16.46,44.0,23.8,2,1.874,-0.374,50,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.52,1.6431,327,-0.61153,0.79122,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,1.6667,-1.1889,2.0473,1015.32,0.12,-0.9222,1017.08,-0.8877,1016.69
2025-11-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.75,14.75,42.7,21.0,7,1.409,-0.409,51,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,18.0,1.6842,328,-0.59783,0.80162,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,1.6167,-1.7806,2.405,1015.88,0.42,-1.6306,1018.61,-0.4238,1016.3
2025-11-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.41,15.92,45.3,22.14,1,1.1,-0.339,52,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.49,1.4608,329,-0.58395,0.81179,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.99,0,1,-1.57,-1.94,0.3167,-3.6222,3.636,1017.11,2.24,-3.1556,1018.23,0.0722,1016.14
2025-11-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.29,14.88,49.6,21.1,1,1.877,-0.348,53,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.409999999999998,1.3808,330,-0.5699,0.82171,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,1.1861,-2.9972,3.2234,1015.65,1.15,-2.0667,1015.48,0.5369,1016.17
2025-11-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.82,14.18,40.1,23.32,6,0.49,-0.35,54,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.64,1.5837,331,-0.55568,0.83139,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,-2.2333,-4.9806,5.4584,1018.62,6.68,-1.675,1015.76,0.4572,1016.57
2025-11-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.58,15.46,49.3,22.58,5,1.158,-0.36,55,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.119999999999997,1.4698,332,-0.5413,0.84083,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,-3.9556,-2.5972,4.732,1018.66,6.28,-0.3917,1016.41,-0.052,1016.9
2025-11-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.51,16.25,47.9,22.05,6,1.245,-0.445,56,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,13.260000000000002,1.4531,333,-0.52675,0.85002,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,-1.6694,-1.125,2.0131,1016.57,4.7,1.0389,1017.03,-0.4389,1016.83
2025-11-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,32.21,14.32,46.4,22.16,2,1.33,-0.383,57,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,17.89,1.5301,334,-0.51206,0.85895,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,0.1917,-1.7361,1.7467,1014.54,3.08,1.6667,1015.32,-0.6496,1016.72
2025-12-01,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.85,14.69,44.1,21.65,8,0.976,-0.333,58,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.160000000000004,1.5487,335,-0.4972,0.86763,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,-0.0694,-2.1833,2.1844,1014.7,2.66,1.6167,1015.88,-0.8905,1016.55
2025-12-02,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.72,14.56,43.2,22.57,8,1.662,-0.358,59,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.159999999999997,1.5613,336,-0.48221,0.87606,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.6,0,1,-0.99,-1.57,0.3778,-2.175,2.2076,1013.91,1.55,0.3167,1017.11,-0.8817,1016.09
2025-12-03,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.38,11.5,47.1,23.17,3,0.36,-0.31,60,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.88,1.1947,337,-0.46706,0.88422,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,1.1639,-1.9833,2.2996,1014.4,1.45,1.1861,1015.65,-0.8849,1015.91
2025-12-04,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.2,14.61,50.9,23.84,1,1.496,-0.326,61,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.59,1.3715,338,-0.45179,0.89213,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,0.9583,-1.6194,1.8818,1016.26,1.93,-2.2333,1018.62,-0.429,1015.58
2025-12-05,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.33,15.82,49.5,23.33,6,2.093,-0.341,62,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.509999999999998,1.4252,339,-0.43637,0.89977,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,-0.0111,-3.3306,3.3306,1017.5,3.13,-3.9556,1018.66,0.1345,1015.41
2025-12-06,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.61,13.86,47.9,23.11,3,0.903,-0.296,63,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.75,1.3554,340,-0.42083,0.90714,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,0.325,-2.0111,2.0372,1018.46,2.67,-1.6694,1016.57,0.4195,1015.68
2025-12-07,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.71,13.54,44.8,22.7,8,0.67,-0.317,64,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,17.17,1.4706,341,-0.40516,0.91424,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,0.9361,-2.8611,3.0104,1017.71,2.37,0.1917,1014.54,0.5258,1016.13
2025-12-08,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.96,17.38,42.1,22.74,1,1.901,-0.368,65,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.580000000000002,1.6937,342,-0.38938,0.92108,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,1.2444,-3.0306,3.2761,1017.24,1.93,-0.0694,1014.7,0.7135,1016.5
2025-12-09,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,31.41,15.46,43.2,21.41,5,2.033,-0.464,66,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.95,1.6382,343,-0.37348,0.92764,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.46,0,1,-0.6,-0.99,1.1444,-2.9444,3.159,1016.37,1.8,0.3778,1013.91,0.823,1016.85
2025-12-10,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.83,15.24,46.2,20.62,3,1.214,-0.209,67,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.589999999999998,1.4694,344,-0.35746,0.93393,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,0.0861,-4.075,4.0759,1016.6,3.38,1.1639,1014.4,0.669,1017.16
2025-12-11,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.15,13.25,43.9,22.53,7,1.754,-0.412,68,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,13.9,1.3281,345,-0.34135,0.93994,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,-0.2361,-2.675,2.6854,1017.57,4.17,0.9583,1016.26,0.4984,1017.35
2025-12-12,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.21,14.14,43.9,22.24,1,1.298,-0.296,69,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.07,1.4541,346,-0.32513,0.94567,0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,-0.6083,-3.2167,3.2737,1016.41,4.04,-0.0111,1017.5,0.4131,1017.19
2025-12-13,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.46,15.74,38.0,21.63,2,2.141,-0.316,70,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,12.72,1.6492,347,-0.30881,0.95112,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,-1.3917,-3.1417,3.4361,1016.32,5.34,0.325,1018.46,0.1678,1016.89
2025-12-14,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.96,13.06,48.5,22.31,4,1.768,-0.314,71,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,15.9,1.2816,348,-0.29241,0.95629,0.0,-1.0,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,-2.2472,-1.9806,2.9954,1017.09,5.36,0.9361,1017.71,-0.2869,1016.8
2025-12-15,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.14,14.09,41.5,20.87,5,0.376,-0.299,72,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.05,1.5575,349,-0.27591,0.96118,-0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,-1.2417,-1.9917,2.347,1017.82,5.38,1.2444,1017.24,-0.6421,1016.88
2025-12-16,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.07,14.87,49.1,20.97,2,0.982,-0.306,73,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,14.2,1.3433,350,-0.25934,0.96579,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.63,0,1,-0.46,-0.6,0.3778,-2.4722,2.5009,1017.41,4.43,1.1444,1016.37,-0.7516,1017.03
2025-12-17,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.98,16.72,43.9,21.58,2,1.065,-0.319,74,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,11.260000000000002,1.5151,351,-0.24269,0.9701,1.0,0.0,0.0,0.0,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,1.0889,-3.8944,4.0438,1016.34,3.71,0.0861,1016.6,-0.6083,1016.99
2025-12-18,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.58,12.35,46.2,22.69,6,0.656,-0.317,75,Pulses_Arhar,0.0,0.0,red_laterite,1.0,0.0,16.229999999999997,1.2946,352,-0.22596,0.97414,-1.0,-0.0,0.0,0.0,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-0.9833,-4.1361,4.2514,1017.45,4.41,-0.2361,1017.57,-0.7151,1016.98
2025-12-19,Red_Laterite_Zone,Jhargram,22.45,86.98,1.34,28.46,12.07,40.2,21.83,4,2.127,-0.267,76,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,16.39,1.4213,353,-0.20917,0.97788,0.0,-1.0,1.34,1.34,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-1.8139,-0.7778,1.9736,1016.82,3.79,-0.6083,1016.41,-0.8873,1017.04
2025-12-20,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.65,13.15,52.5,20.83,7,1.114,-0.247,77,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,13.499999999999998,1.1038,354,-0.19232,0.98133,-0.70711,0.70711,1.34,1.34,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-0.6694,-1.7028,1.8296,1015.01,3.88,-1.3917,1016.32,-0.7841,1016.85
2025-12-21,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,29.73,14.8,45.7,21.19,6,1.375,-0.303,78,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,14.93,1.459,355,-0.17541,0.9845,-1.0,-0.0,1.34,1.34,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-1.4417,-2.6139,2.9851,1015.06,3.6,-2.2472,1017.09,-0.669,1016.56
2025-12-22,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.33,11.79,47.3,22.17,7,0.72,-0.272,79,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,18.54,1.3154,356,-0.15845,0.98737,-0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-2.675,-1.9,3.2811,1016.66,3.97,-1.2417,1017.82,-0.8738,1016.39
2025-12-23,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,26.37,12.92,42.6,21.48,3,1.853,-0.127,80,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,13.45,1.3129,357,-0.14144,0.98995,0.70711,-0.70711,0.0,1.34,0,0,0,0,0,0,-0.26,0,0,-0.63,-0.46,-1.3639,-3.0444,3.336,1015.32,2.95,0.3778,1017.41,-1.1226,1016.09
2025-12-24,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.87,12.26,47.8,23.14,7,0.332,-0.213,81,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,16.61,1.2639,358,-0.12439,0.99223,-0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,1.5667,-2.6972,3.1192,1013.78,0.72,1.0889,1016.34,-1.0544,1015.73
2025-12-25,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.85,12.9,43.1,22.22,3,1.568,-0.253,82,Pulses_Arhar,1.34,1.34,red_laterite,1.0,0.0,15.95,1.4042,359,-0.10731,0.99423,0.70711,-0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,1.5111,-3.3028,3.6321,1014.43,1.58,-0.9833,1017.45,-0.698,1015.3
2025-12-26,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.99,13.28,48.5,20.4,5,1.701,-0.281,83,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,15.71,1.2914,360,-0.09019,0.99592,-0.70711,-0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,-0.2778,-2.9194,2.9326,1016.33,2.91,-1.8139,1016.82,-0.4786,1015.23
2025-12-27,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.76,13.28,49.2,22.44,5,0.53,-0.259,84,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,15.480000000000002,1.2649,361,-0.07305,0.99733,-0.70711,-0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,-0.3139,-3.2444,3.2596,1015.73,2.6,-0.6694,1015.01,-0.4278,1015.33
2025-12-28,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,30.11,13.0,44.5,22.68,1,0.52,-0.24,85,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,17.11,1.428,362,-0.05588,0.99844,0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,0.1778,-2.6083,2.6144,1015.58,1.68,-1.4417,1015.06,-0.1964,1015.4
2025-12-29,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.85,14.14,49.9,20.9,1,0.647,-0.179,86,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,14.71,1.2843,363,-0.0387,0.99925,0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,0.9083,-2.5,2.6599,1016.7,2.33,-2.675,1016.66,0.3155,1015.41
2025-12-30,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,27.17,14.0,45.0,21.14,1,2.099,-0.245,87,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,13.170000000000002,1.3333,364,-0.0215,0.99977,0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,0.09,0,0,-0.26,-0.63,2.5639,-3.8583,4.6325,1016.14,1.22,-1.3639,1015.32,0.8766,1015.53
2025-12-31,Red_Laterite_Zone,Jhargram,22.45,86.98,0.0,28.24,13.2,56.8,20.41,7,1.695,-0.241,88,Pulses_Arhar,0.0,1.34,red_laterite,1.0,0.0,15.04,1.056,365,-0.0043,0.99999,-0.70711,0.70711,0.0,1.34,0,0,0,0,0,0,0.08,0,0,0.09,-0.26,4.1222,-4.4444,6.0618,1014.99,1.85,1.5667,1013.78,1.2417,1015.7
2020-01-01,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,21.96,11.95,37.6,21.59,3,0.802,-0.912,1,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,10.010000000000002,1.2057,1,0.0172,0.99985,0.70711,-0.70711,0.0,0.0,0,0,0,0,0,0,0.6,1,0,0.75,1.0,-1.5833,0.825,1.7854,1019.89,1.56,-1.5833,1019.89,-1.5833,1019.89
2020-01-02,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,24.94,10.49,46.6,22.29,7,1.525,-0.788,2,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.45,1.0825,2,0.0344,0.99941,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.6,1,0,0.75,1.0,-1.5833,0.825,1.7854,1019.89,1.56,-1.5833,1019.89,-1.5833,1019.89
2020-01-03,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,25.57,11.54,47.6,24.24,7,0.816,-0.796,3,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,14.03,1.1198,3,0.05158,0.99867,-0.70711,0.70711,0.0,0.0,0,0,0,0,0,0,0.6,1,0,0.75,1.0,-0.8583,1.5833,1.801,1020.19,1.69,-1.5833,1019.89,-1.3416,1019.99
2020-01-04,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,24.76,12.45,40.7,22.41,8,1.321,-0.801,4,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,12.310000000000002,1.2712,4,0.06876,0.99763,-0.0,1.0,0.0,0.0,0,0,0,0,0,0,0.6,1,0,0.75,1.0,-0.7639,1.5306,1.7106,1017.18,-0.72,-1.5833,1019.89,-1.1972,1019.29
2020-01-05,Gangetic_New_Alluvial_Zone,Murshidabad,24.1,88.25,0.0,27.32,10.97,41.2,20.01,2,0.607,-0.715,5,Potato,0.0,0.0,gangetic_alluvial,0.0,0.0,16.35,1.3038,5,0.08591,0.9963,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0.6,1,0,0.75,1.0,1.2333,0.85,1.4979,1014.8,-1.57,-1.5833,1019.89,-0.7111,1018.39
